cod;rubro;eq1;eq2;marca;modelo;detalle;descripcion;venta;costo;fecha
5655;EXTREMO;724R;234R;RENAULT;Scenic;Año 96/99;Extremo izquierdo reforma;$ 4.025,00;$ 2.980,00;3/5/2023
5656;EXTREMO;214A;RE 652;RENAULT;Torino;Año 66/82;Extremo corto D/I l=120mm r. macho 5/8;$ 2.620,00;$ 1.940,00;26/4/2023
5657;EXTREMO;215D;7538;RENAULT;Torino;Año 66/82;Extremo derecho hidraulico;$ 4.630,00;$ 3.430,00;3/5/2023
5658;EXTREMO;215I;7539;RENAULT;Torino;Año 66/82;Extremo izquierdo hidraulico;$ 4.630,00;$ 3.430,00;3/5/2023
5659;EXTREMO;215A;RE 651;RENAULT;Torino;Año 66/82;Extremo largo D/I l=250mm r. macho 5/8;$ 3.050,00;$ 2.260,00;26/4/2023
5660;EXTREMO;256;PE 807;RENAULT;Trafic;Año 86/…;Extremo D/I l=95mm r. macho 14 x 1.50;$ 2.550,00;$ 1.890,00;26/4/2023
5661;EXTREMO;255D;RE 668;RENAULT;Utilitario;Año 64/77;Extremo central derecho;$ 0,00;CONSULTAR;26/4/2023
5662;EXTREMO;255I;RE 667;RENAULT;Utilitario;Año 64/77;Extremo central izquierdo;$ 0,00;CONSULTAR;26/4/2023
5663;EXTREMO;254B;RE 672;RENAULT;Utilitario;Año 64/77;Extremo central susp. Ind. L=165mm derecho;$ 0,00;CONSULTAR;26/4/2023
5664;EXTREMO;254A;RE 671;RENAULT;Utilitario;Año 64/77;Extremo central susp. Ind. L=165mm izquierdo;$ 0,00;CONSULTAR;26/4/2023
5665;EXTREMO;254;7517;RENAULT;Utilitario;Año 57/83;Extremo derecho l=92mm rosca macho 11/16;$ 3.890,00;$ 2.880,00;3/5/2023
5666;EXTREMO;239;DO 222;RENAULT;Utilitario;Año 62/80;Extremo derecho rosca macho 11/16 x 18;$ 3.050,00;$ 2.260,00;26/4/2023
5667;EXTREMO;240;DO 221;RENAULT;Utilitario;Año 62/80;Extremo izquierda rosca macho 11/16 x 18;$ 3.050,00;$ 2.260,00;26/4/2023
5668;EXTREMO;255;7518;RENAULT;Utilitario;Año 64/77;Extremo izquierdo l=92mm r. macho 11/16 x 18;$ 3.890,00;$ 2.880,00;3/5/2023
5669;EXTREMO;254D;7522;RENAULT;Utilitario;Año 64/77;Extremo lateral susp. Ind. L=170mm r.m 11/16 x 18;$ 4.630,00;$ 3.430,00;3/5/2023
5670;EXTREMO;254I;7523;RENAULT;Utilitario;Año 64/77;Extremo lateral susp. Ind. L=170mm r.m 11/16 x 18;$ 4.630,00;$ 3.430,00;3/5/2023
5671;EXTREMO;851;VOL 256;VOLKSWAGEN;Amarok;Año 2010;Extremo Der. L=90mm R.H. 16 x 1,50;$ 5.105,00;$ 3.780,00;26/4/2023
5672;EXTREMO;852;VOL 255;VOLKSWAGEN;Amarok;Año 2010;Extremo Izq. L=90mm R.H. 16 x 1,50;$ 5.105,00;$ 3.780,00;26/4/2023
5673;EXTREMO;306;FO 383;VOLKSWAGEN;Carat;;Extremo dir. Hidr. L=75mm R.H 14 x 1.50;$ 3.280,00;$ 2.430,00;26/4/2023
5674;EXTREMO;855;9436;VOLKSWAGEN;Caravan;Año 84;Extremo Direccion L=115mm;$ 4.510,00;$ 3.340,00;3/5/2023
5675;EXTREMO;755;VOL 242;VOLKSWAGEN;Fox;Año 01/…;Extremo derecho l=90mm r.h 14 x 1,50;$ 3.590,00;$ 2.660,00;26/4/2023
5676;EXTREMO;756;VOL 241;VOLKSWAGEN;Fox;Año 01/…;Extremo izquierdo l=90mm r.h 14 x 1,50;$ 3.590,00;$ 2.660,00;26/4/2023
5677;EXTREMO;259A;VOL 208;VOLKSWAGEN;Gacel;Año 95/…;Extremo d. hidr. L=60 mm r. hembra 14 x 1.50;$ 3.175,00;$ 2.350,00;26/4/2023
5678;EXTREMO;259;VOL 214;VOLKSWAGEN;Gacel;Año 94/…;Extremo l=95mm rosca macho 14 x 1.50;$ 2.635,00;$ 1.950,00;26/4/2023
5679;EXTREMO;801;VOL 208/1;VOLKSWAGEN;Gol;modelo nuevo;Extremo corto hembra l/nueva recto;$ 3.175,00;$ 2.350,00;26/4/2023
5680;EXTREMO;259A;VOL 208;VOLKSWAGEN;Gol;Año 95/…;Extremo d. hidr. L=60 mm r. hembra 14 x 1.50;$ 3.175,00;$ 2.350,00;26/4/2023
5681;EXTREMO;259;VOL 214;VOLKSWAGEN;Gol;Año 94/…;Extremo l=95mm rosca macho 14 x 1.50;$ 2.635,00;$ 1.950,00;26/4/2023
5682;EXTREMO;755;VOL 242;VOLKSWAGEN;Golf 4;Año 01/…;Extremo derecho l=90mm r.h 14 x 1,50;$ 3.590,00;$ 2.660,00;26/4/2023
5683;EXTREMO;756;VOL 241;VOLKSWAGEN;Golf 4;Año 01/…;Extremo izquierdo l=90mm r.h 14 x 1,50;$ 3.590,00;$ 2.660,00;26/4/2023
5684;EXTREMO;855;9436;VOLKSWAGEN;Neon;Año 84;Extremo Direccion L=115mm;$ 4.510,00;$ 3.340,00;3/5/2023
5685;EXTREMO;278;VOL 224;VOLKSWAGEN;Passat;Año 96/…;Extremo derecho l=80mm R.H 14 x 1,5;$ 2.995,00;$ 2.220,00;26/4/2023
5686;EXTREMO;279;VOL 223;VOLKSWAGEN;Passat;Año 96/…;Extremo izquierdo l=80mm R.H 14 x 1,5;$ 2.995,00;$ 2.220,00;26/4/2023
5687;EXTREMO;704;FO 369;VOLKSWAGEN;Pointer;Año 94/95;Extremo derecho l=80mm R.H 14 x 2.0;$ 2.995,00;$ 2.220,00;26/4/2023
5688;EXTREMO;705;FO 368;VOLKSWAGEN;Pointer;Año 94/95;Extremo izquierdo l=80mm R.H 14 x 2.0;$ 2.995,00;$ 2.220,00;26/4/2023
5689;EXTREMO;278;VOL 224;VOLKSWAGEN;Polo;modelo viejo - Año 96/…;Extremo derecho l=80mm R.H 14 x 1,5;$ 2.995,00;$ 2.220,00;26/4/2023
5690;EXTREMO;279;VOL 223;VOLKSWAGEN;Polo;modelo viejo - Año 96/…;Extremo izquierdo l=80mm R.H 14 x 1,5;$ 2.995,00;$ 2.220,00;26/4/2023
5691;EXTREMO;306;FO 383;VOLKSWAGEN;Quantum;;Extremo dir. Hidr. L=75mm R.H 14 x 1.50;$ 3.280,00;$ 2.430,00;26/4/2023
5692;EXTREMO;306;FO 383;VOLKSWAGEN;Santana;;Extremo dir. Hidr. L=75mm R.H 14 x 1.50;$ 3.280,00;$ 2.430,00;26/4/2023
5693;EXTREMO;259A;VOL 208;VOLKSWAGEN;Saveiro;Año 95/…;Extremo d. hidr. L=60 mm r. hembra 14 x 1.50;$ 3.175,00;$ 2.350,00;26/4/2023
5694;EXTREMO;259;VOL 214;VOLKSWAGEN;Saveiro;Año 94/…;Extremo l=95mm rosca macho 14 x 1.50;$ 2.635,00;$ 1.950,00;26/4/2023
5695;EXTREMO;259A;VOL 208;VOLKSWAGEN;Senda;Año 95/…;Extremo d. hidr. L=60 mm r. hembra 14 x 1.50;$ 3.175,00;$ 2.350,00;26/4/2023
5696;EXTREMO;259;VOL 214;VOLKSWAGEN;Senda;Año 94/…;Extremo l=95mm rosca macho 14 x 1.50;$ 2.635,00;$ 1.950,00;26/4/2023
