cod;rubro;eq1;eq2;marca;modelo;detalle;descripcion;venta;costo;fecha
5837;FUELLE;1409;;FIAT;Tipo;lado corto;Fuelle de direccion hidraulica;810,00;600,00;2023-05-04
5838;FUELLE;1529;;FIAT;Tipo;modelo 1.6;Kit de fuelle homocinetica lado rueda semieje;1.595,00;1.180,00;2023-05-04
5839;FUELLE;1410;;FIAT;UNIVERSAL;todos los modelos-lado largo;Fuelle de cremallera mecanica;945,00;700,00;2023-05-04
5840;FUELLE;1409;;FIAT;Uno;70.S - lado corto;Fuelle de cremallera mecanica;810,00;600,00;2023-05-04
5841;FUELLE;1529;;FIAT;Uno;;Kit de fuelle homocinetica lado rueda semieje;1.595,00;1.180,00;2023-05-04
5842;FUELLE;1620;;FIAT;Uno;;Kit de fuelle homocinetica lado rueda semieje;1.595,00;1.180,00;2023-05-04
5843;FUELLE;1539;;FIAT;Uno;Turbo;Kit de fuelle lado rueda semieje;1.825,00;1.350,00;2023-05-04
5844;FUELLE;1524;;FIAT;Uno;Turbo;kit de fuelle triceta lado caja semieje;1.580,00;1.170,00;2023-05-04
5845;FUELLE;1547;;FIAT;Uno;;Kit de fuelle triceta lado caja semieje;1.525,00;1.130,00;2023-05-04
5846;FUELLE;1554;;FIAT;Uno;;Kit de fuelle triceta lado caja semieje ;1.525,00;1.130,00;2023-05-04
5847;FUELLE;1428;;FORD;Courrier;ambos lados;Fuelle de cremallera mecanica;1.040,00;770,00;2023-05-04
5848;FUELLE;1552/1;;FORD;Courrier;Van con trebol Año 97/…;Kit de fuelle lado caja semieje;1.945,00;1.440,00;2023-05-04
5849;FUELLE;1533;;FORD;Courrier;;Kit de fuelle lado rueda semieje ;1.825,00;1.350,00;2023-05-04
5850;FUELLE;1560;;FORD;Courrier;;Ruleman palier;540,00;400,00;2023-05-04
5851;FUELLE;1433;;FORD;Ecosport;ambos lados;Fuelle de direccion hidraulica;1.015,00;750,00;2023-05-04
5852;FUELLE;1575;;FORD;Ecosport;;Kit de fuelle lado rueda semieje;1.825,00;1.350,00;2023-05-04
5853;FUELLE;1565/1;;FORD;Ecosport;con trebol;Kit de fuelle triceta lado caja semieje;1.825,00;1.350,00;2023-05-04
5854;FUELLE;1414;;FORD;Escort;modelo viejo - ambos lados;Fuelle de cremallera mecanica;1.000,00;740,00;2023-05-04
5855;FUELLE;1428;;FORD;Escort;modelo viejo - ambos lados;Fuelle de cremallera mecanica;1.040,00;770,00;2023-05-04
5856;FUELLE;1418;;FORD;Escort;ambos lados;Fuelle de direccion hidraulica y mecanica;1.015,00;750,00;2023-05-04
5857;FUELLE;1533;;FORD;Escort;modelo 1.6 CHT;Kit de fuelle homocinetica ambos lados semieje ;1.825,00;1.350,00;2023-05-04
5858;FUELLE;1522;;FORD;Escort;motor Audi;Kit de fuelle homocinetica lado caja semieje;1.580,00;1.170,00;2023-05-04
5859;FUELLE;1531;;FORD;Escort;modelo 1.6;Kit de fuelle homocinetica lado caja semieje;1.825,00;1.350,00;2023-05-04
5860;FUELLE;1552/1;;FORD;Escort;motor Zetec Diesel c/trebol;Kit de fuelle homocinetica lado caja semieje;1.945,00;1.440,00;2023-05-04
5861;FUELLE;1544;;FORD;Escort;modelo 1.8;Kit de fuelle homocinetica lado caja semieje ;1.945,00;1.440,00;2023-05-04
5862;FUELLE;1522/2;;FORD;Escort;;Kit de fuelle homocinetica lado caja semieje ;3.725,00;2.760,00;2023-05-04
5863;FUELLE;1533;;FORD;Escort;motor Zetec;Kit de fuelle homocinetica lado rueda semieje;1.825,00;1.350,00;2023-05-04
5864;FUELLE;1533;;FORD;Escort;modelo 1.8;Kit de fuelle homocinetica lado rueda semieje ;1.825,00;1.350,00;2023-05-04
5865;FUELLE;1546;;FORD;Escort;motor Zetec;Kit de fuelle lado caja semieje;1.825,00;1.350,00;2023-05-04
5866;FUELLE;1426;;FORD;Explorer;ambos lados;Fuelle de direccion hidraulica;1.200,00;890,00;2023-05-04
5867;FUELLE;1405;;FORD;Falcon;lado unico;Fuelle de direccion hidraulica;1.000,00;740,00;2023-05-04
5868;FUELLE;1406;;FORD;Falcon;lado unico;Fuelle de montura de valvula ;610,00;450,00;2023-05-04
5869;FUELLE;1428;;FORD;Fiesta;modelo viejo y nuevo - ambos lados;Fuelle de cremallera mecanica;1.040,00;770,00;2023-05-04
5870;FUELLE;1433;;FORD;Fiesta;modelo Max - ambos lados;Fuelle de direccion hidraulica;1.015,00;750,00;2023-05-04
5871;FUELLE;1533;;FORD;Fiesta;motor Zetec 1.0 - 1.3;Kit de fuelle homocinetica lado rueda senieje;1.825,00;1.350,00;2023-05-04
5872;FUELLE;1575;;FORD;Fiesta;modelo nuevo;Kit de fuelle lado rueda semieje;1.825,00;1.350,00;2023-05-04
5873;FUELLE;1546;;FORD;Fiesta;CLX-LX;Kit de fuelle triceta lado caja largo der. Semieje;1.825,00;1.350,00;2023-05-04
5874;FUELLE;1531;;FORD;Fiesta;motor Zetec 1.0 - 1.3;Kit de fuelle triceta lado caja semieje;1.825,00;1.350,00;2023-05-04
5875;FUELLE;1552/1;;FORD;Fiesta;con trebol Año 97/…;Kit de fuelle triceta lado caja semieje;1.945,00;1.440,00;2023-05-04
5876;FUELLE;1515/2;;FORD;Fiesta;;Kit de fuelle triceta lado caja semieje ;3.620,00;2.680,00;2023-05-04
5877;FUELLE;1560;;FORD;Fiesta;;Ruleman palier;540,00;400,00;2023-05-04
5878;FUELLE;1572;;FORD;Focus;;Kit de fuelle homocinetica lado rueda semieje;1.945,00;1.440,00;2023-05-04
5879;FUELLE;1583/1;;FORD;Focus;Caja automatica con hexagono;Kit de fuelle lado caja ambos lados semieje;1.945,00;1.440,00;2023-05-04
5880;FUELLE;1591/1;;FORD;Focus;con trebol;Kit de fuelle lado caja semieje;2.755,00;2.040,00;2023-05-04
5881;FUELLE;1565/1;;FORD;Focus;con trebol;Kit de fuelle triceta lado caja semieje;1.825,00;1.350,00;2023-05-04
5882;FUELLE;1415;;FORD;Galaxy;lado unico;Fuelle de direccion hidraulica y mecanica;810,00;600,00;2023-05-04
5883;FUELLE;1522;;FORD;Galaxy;GHI 1,8-2,0;Kit de fuelle homocinetica lado caja semieje;1.580,00;1.170,00;2023-05-04
5884;FUELLE;1544;;FORD;Galaxy;GHI 1.8-2.0;Kit de fuelle homocinetica lado caja semieje;1.945,00;1.440,00;2023-05-04
5885;FUELLE;1544/2;;FORD;Galaxy;;Kit de fuelle homocinetica lado caja semieje;4.130,00;3.060,00;2023-05-04
5886;FUELLE;1523;;FORD;Galaxy;GHI 1,8-2,0;Kit de fuelle homocinetica lado rueda semieje;1.770,00;1.310,00;2023-05-04
5887;FUELLE;1534;;FORD;Galaxy;GHI 1.8 - 2.0;Kit de fuelle homocinetica lado rueda semieje;1.945,00;1.440,00;2023-05-04
5888;FUELLE;1428;;FORD;Ka;ambos lados;Fuelle de cremallera mecanica;1.040,00;770,00;2023-05-04
5889;FUELLE;1574/1;;FORD;Ka;con trebol;Kit de fuelle lado caja semieje;1.865,00;1.380,00;2023-05-04
5890;FUELLE;1575;;FORD;Ka;;Kit de fuelle lado rueda semieje;1.825,00;1.350,00;2023-05-04
5891;FUELLE;1552/1;;FORD;Ka;con trebol Año 97/…;Kit de fuelle triceta lado caja semieje;1.945,00;1.440,00;2023-05-04
5892;FUELLE;1546;;FORD;Ka;;Kit de fuelle triceta lado caja semieje ;1.825,00;1.350,00;2023-05-04
5893;FUELLE;1515/2;;FORD;Ka ;;Kit de fuelle triceta lado caja semieje ;3.620,00;2.680,00;2023-05-04
5894;FUELLE;1532;;FORD;Laser;;Kit de fuelle ambos lados semieje;1.865,00;1.380,00;2023-05-04
5895;FUELLE;1553;;FORD;Mondeo;GLX-GHIA Año 95/…;Kit de fuelle homocinetica;2.050,00;1.520,00;2023-05-04
5896;FUELLE;1548;;FORD;Mondeo;;Kit de fuelle lado caja semieje;2.080,00;1.540,00;2023-05-04
5897;FUELLE;1573/1;;FORD;Mondeo;con trebol;Kit de fuelle lado caja semieje;2.320,00;1.720,00;2023-05-04
5898;FUELLE;1545;;FORD;Mondeo;;Kit de fuelle lado rueda semieje;2.050,00;1.520,00;2023-05-04
5899;FUELLE;1572;;FORD;Mondeo;;Kit de fuelle lado rueda semieje;1.945,00;1.440,00;2023-05-04
5900;FUELLE;1414;;FORD;Orion;ambos lados;Fuelle de cremallera mecanica;1.000,00;740,00;2023-05-04
5901;FUELLE;1418;;FORD;Orion;ambos lados;Fuelle de direccion hidraulica y mecanica;1.015,00;750,00;2023-05-04
5902;FUELLE;1544;;FORD;Orion;modelo 1.8-2.0;Kit de fuelle homocinetica lado caja semieje ;1.945,00;1.440,00;2023-05-04
5903;FUELLE;1544/2;;FORD;Orion;;Kit de fuelle homocinetica lado caja semieje ;4.130,00;3.060,00;2023-05-04
5904;FUELLE;1534;;FORD;Orion;modelo 1.8 - 2.0;Kit de fuelle homocinetica lado rueda semieje ;1.945,00;1.440,00;2023-05-04
5905;FUELLE;1426;;FORD;Ranger;ambos lados;Fuelle de direccion hidraulica;1.200,00;890,00;2023-05-04
5906;FUELLE;1582/1;;FORD;Ranger;con trebol;Kit de fuelle lado caja semieje;3.375,00;2.500,00;2023-05-04
5907;FUELLE;1401;;FORD;Sierra;ambos lados;Fuelle de direccion hidraulica;1.200,00;890,00;2023-05-04
5908;FUELLE;1528;;FORD;Sierra;modelo 2.3;Kit de fuelle triceta ambos lados semieje;1.595,00;1.180,00;2023-05-04
5909;FUELLE;1528/2;;FORD;Sierra;modelo 2.3;kit de fuelle triceta ambos lados semieje;3.900,00;2.890,00;2023-05-04
5910;FUELLE;1540;;FORD;Sierra;modelo 1.6;Kit de fuelle triceta amobos lados semieje;1.595,00;1.180,00;2023-05-04
5911;FUELLE;1540/2;;FORD;Sierra;modelo 1.6;Kit de fuelle triceta amobos lados semieje;3.805,00;2.820,00;2023-05-04
5912;FUELLE;1419;;FORD;Taunus;lado largo;Fuelle de cremallera mecanica;1.015,00;750,00;2023-05-04
5913;FUELLE;1420;;FORD;Taunus;lado corto;Fuelle de cremallera mecanica;810,00;600,00;2023-05-04
5914;FUELLE;1401;;FORD;Taunus;ambos lados;Fuelle de direccion hidraulica;1.200,00;890,00;2023-05-04
5915;FUELLE;1421;;FORD;Transit;ambos lados;Fuelle de direccion hidraulica y mecanica;1.000,00;740,00;2023-05-04
5916;FUELLE;1590;;HONDA;Accord;;Kit de fuelle homocinetica lado rueda grueso semieje;2.580,00;1.910,00;2023-05-04
5917;FUELLE;1590;;HONDA;CVR;;Kit de fuelle homocinetica lado rueda grueso semieje;2.580,00;1.910,00;2023-05-04
5918;FUELLE;1583/1;;HONDA;Fit;Caja automatica con hexagono;Kit de fuelle lado caja ambos lados semieje;1.945,00;1.440,00;2023-05-04
5919;FUELLE;1571;;HONDA;Honda;;Kit de fuelle lado caja semieje;1.865,00;1.380,00;2023-05-04
5920;FUELLE;1583/1;;HONDA;New Civic;Caja automatica con hexagono;Kit de fuelle lado caja ambos lados semieje;1.945,00;1.440,00;2023-05-04
5921;FUELLE;1571/1;;HYUNDAI;Hyundai;con trebol;Kit de fuelle lado caja semieje;1.945,00;1.440,00;2023-05-04
5922;FUELLE;1532;;MAZDA;323;F Sedan AT, STD - aut. STD - manual;Kit de fuelle ambos lados semieje;1.865,00;1.380,00;2023-05-04
5923;FUELLE;1542;;MAZDA;323;F Sedan AT,STD-aut. STD-manual;Kit de fuelle homo. lado rueda semieje;1.865,00;1.380,00;2023-05-04
5924;FUELLE;1517;;MERCEDES BENZ;180;TE-TN;Kit de fuelle triceta lado caja semieje;1.865,00;1.380,00;2023-05-04
5925;FUELLE;1555/2;;MERCEDES BENZ;180;;Kit de fuelle triceta lado caja semieje;4.480,00;3.320,00;2023-05-04
5926;FUELLE;1555;;MERCEDES BENZ;180;TE-TN;Kit de fuelle triceta lado rueda semieje;2.050,00;1.520,00;2023-05-04
5927;FUELLE;1531;;MERCEDES BENZ;200;;Kit de fuelle ambos lados semieje;1.825,00;1.350,00;2023-05-04
5928;FUELLE;1421;;MERCEDES BENZ;Sprinter;ambos lados;Fuelle de direccion hidraulica y mecanica;1.000,00;740,00;2023-05-04
5929;FUELLE;1573/1;;NISSAN;Sentra;con trebol;Kit de fuelle lado caja semieje;2.320,00;1.720,00;2023-05-04
5930;FUELLE;1553;;NISSAN;Sentra;;Kit de fuelle lado rueda semieje;2.050,00;1.520,00;2023-05-04
5931;FUELLE;1367;;PEUGEOT;106;lado derecho;Capuchon de precap;2.080,00;1.540,00;2023-05-04
5932;FUELLE;1542;;PEUGEOT;106;XS-XN-XR Año 97/…;Kit de fuelle homocinetica lado rueda semieje;1.865,00;1.380,00;2023-05-04
5933;FUELLE;1543;;PEUGEOT;106;XS-XN-XR Año 97/…;Kit de fuelle triceta lado caja semieje;1.825,00;1.350,00;2023-05-04
5934;FUELLE;1556;;PEUGEOT;106;XND MAX;Kit de fuelle triceta lado caja semieje;1.565,00;1.160,00;2023-05-04
5935;FUELLE;1543/1;;PEUGEOT;106;XS-XN-XR Año 97/…;Kit de fuelle triceta lado caja semieje c/ranura;1.825,00;1.350,00;2023-05-04
5936;FUELLE;1568;;PEUGEOT;106;XND MAX;Kit de fuelle triceta lado rueda semieje;1.825,00;1.350,00;2023-05-04
5937;FUELLE;1403;;PEUGEOT;205;;Fuelle de cremallera mecanica;1.040,00;770,00;2023-05-04
5938;FUELLE;1542;;PEUGEOT;205;GLI;Kit de fuelle homocinetica lado rueda semieje;1.865,00;1.380,00;2023-05-04
5939;FUELLE;1621/2;;PEUGEOT;205;;Kit de fuelle lado caja largo derecho semieje;4.670,00;3.460,00;2023-05-04
5940;FUELLE;1568;;PEUGEOT;205;Año 91/…;Kit de fuelle lado rueda semieje;1.825,00;1.350,00;2023-05-04
5941;FUELLE;1543;;PEUGEOT;205;GLI;Kit de fuelle triceta lado caja semieje;1.825,00;1.350,00;2023-05-04
5942;FUELLE;1552/1;;PEUGEOT;205;con trebol;Kit de fuelle triceta lado caja semieje;1.945,00;1.440,00;2023-05-04
5943;FUELLE;1543/1;;PEUGEOT;205;GLI;Kit de fuelle triceta lado caja semieje c/ranura;1.825,00;1.350,00;2023-05-04
5944;FUELLE;1550;;PEUGEOT;205;XS-GTI-GL motor 1.1 1.4;Kit de fuelle triceta lado rueda semieje;1.595,00;1.180,00;2023-05-04
5945;FUELLE;1551;;PEUGEOT;205;GLD-GL motor 1.7-1.9 Diesel;Kit de fuelle triceta lado rueda semieje;1.825,00;1.350,00;2023-05-04
5946;FUELLE;1431;;PEUGEOT;206;ambos lados;Fuelle de direccion hidraulica;1.200,00;890,00;2023-05-04
5947;FUELLE;1562;;PEUGEOT;206;XRD-XT-XRD prem.-HDI Diesel;Kit de fuelle homocinetica lado rueda semieje;1.945,00;1.440,00;2023-05-04
5948;FUELLE;1567;;PEUGEOT;206;XR-XS-GTI 2.0-Quiksilver ;Kit de fuelle homocinetica lado rueda semieje;2.050,00;1.520,00;2023-05-04
5949;FUELLE;1584/1;;PEUGEOT;206;con trebol;Kit de fuelle lado caja fino semieje;1.945,00;1.440,00;2023-05-04
5950;FUELLE;1561;;PEUGEOT;206;XRD-XT-XRDprem.-HDI Diesel;Kit de fuelle triceta lado caja semieje;1.865,00;1.380,00;2023-05-04
5951;FUELLE;1565/1;;PEUGEOT;206;XR-XS-GTI-2.0 Quiksilver - con trebol;Kit de fuelle triceta lado caja semieje;1.825,00;1.350,00;2023-05-04
5952;FUELLE;1568;;PEUGEOT;206;XRD-XT-XRD prem.-HDI Diesel;Kit de fuelle triceta lado rueda semieje;1.825,00;1.350,00;2023-05-04
5953;FUELLE;1587/1;;PEUGEOT;207;con trebol;Kit de fuelle lado caja corto semieje;1.945,00;1.440,00;2023-05-04
5954;FUELLE;1403;;PEUGEOT;306;;Fuelle de cremallera mecanica;1.040,00;770,00;2023-05-04
5955;FUELLE;1402;;PEUGEOT;306;lado derecho;Fuelle de direccion hidraulica;1.000,00;740,00;2023-05-04
5956;FUELLE;1553;;PEUGEOT;306;SL-XN-XR-XT;Kit de fuelle homocinetica lado rueda semieje;2.050,00;1.520,00;2023-05-04
5957;FUELLE;1562;;PEUGEOT;306;HDI-BRL-EQX-SDE-SRD-TD-XND-XTDT;Kit de fuelle homocinetica lado rueda semieje;1.945,00;1.440,00;2023-05-04
5958;FUELLE;1551;;PEUGEOT;306;;Kit de fuelle lado rueda semieje ;1.825,00;1.350,00;2023-05-04
5959;FUELLE;1543;;PEUGEOT;306;XSI;Kit de fuelle triceta lado caja semieje;1.825,00;1.350,00;2023-05-04
5960;FUELLE;1556;;PEUGEOT;306;SL-XN-XR-XT;Kit de fuelle triceta lado caja semieje;1.565,00;1.160,00;2023-05-04
5961;FUELLE;1561;;PEUGEOT;306;HDI-BRL-EQX-SDE-SRD-TD-XND-XTDT;Kit de fuelle triceta lado caja semieje;1.865,00;1.380,00;2023-05-04
5962;FUELLE;1556/2;;PEUGEOT;306;;Kit de fuelle triceta lado caja semieje;4.550,00;3.370,00;2023-05-04
5963;FUELLE;1543/1;;PEUGEOT;306;XSI;Kit de fuelle triceta lado caja semieje c/ranura;1.825,00;1.350,00;2023-05-04
5964;FUELLE;1431;;PEUGEOT;307;ambos lados;Fuelle de direccion hidraulica;1.200,00;890,00;2023-05-04
5965;FUELLE;1589;;PEUGEOT;307;;Kit de fuelle homocinetica lado rueda semieje;2.050,00;1.520,00;2023-05-04
5966;FUELLE;1587/1;;PEUGEOT;307;con trebol;Kit de fuelle lado caja corto semieje;1.945,00;1.440,00;2023-05-04
5967;FUELLE;1585/1;;PEUGEOT;307;con trebol;Kit de fuelle lado caja grueso semieje;2.320,00;1.720,00;2023-05-04
5968;FUELLE;1589;;PEUGEOT;308;;Kit de fuelle homocinetica lado rueda semieje;2.050,00;1.520,00;2023-05-04
5969;FUELLE;1427;;PEUGEOT;404;ambos lados;Fuelle de cremallera mecanica;1.015,00;750,00;2023-05-04
5970;FUELLE;1301;;PEUGEOT;405;lado derecho;Capuchon de precap;1.255,00;930,00;2023-05-04
5971;FUELLE;1403;;PEUGEOT;405;;Fuelle de direccion hidraulica;1.040,00;770,00;2023-05-04
5972;FUELLE;1402/1;;PEUGEOT;405;lado derecho;Fuelle de direccion hidraulica;1.000,00;740,00;2023-05-04
5973;FUELLE;1542;;PEUGEOT;405;DL-Embasy D-GLD-GRDT-STDT-ST-RLE;Kit de fuelle homo. L/rueda semieje;1.865,00;1.380,00;2023-05-04
5974;FUELLE;1543;;PEUGEOT;405;GL-GLD-GLI;Kit de fuelle homocinetica lado caja semieje;1.825,00;1.350,00;2023-05-04
5975;FUELLE;1543/1;;PEUGEOT;405;GL-GLD-GLI;Kit de fuelle homocinetica lado caja semieje c/ranura;1.825,00;1.350,00;2023-05-04
5976;FUELLE;1562;;PEUGEOT;405;DL-Embasy D-GLD-GRDT-STDT-ST;Kit de fuelle homocinetica lado rueda semieje;1.945,00;1.440,00;2023-05-04
5977;FUELLE;1553;;PEUGEOT;405;Año 97/…;Kit de fuelle homocinetica lado rueda semieje ;2.050,00;1.520,00;2023-05-04
5978;FUELLE;1556;;PEUGEOT;405;Spicer;Kit de fuelle lado caja semieje;1.565,00;1.160,00;2023-05-04
5979;FUELLE;1561;;PEUGEOT;405;DL-Embasy D-GLD-GRDT-STDT-ST;Kit de fuelle triceta lado caja semieje;1.865,00;1.380,00;2023-05-04
5980;FUELLE;1556/2;;PEUGEOT;405;Spicer;Kit de fuelle triceta lado caja semieje;4.550,00;3.370,00;2023-05-04
5981;FUELLE;1562;;PEUGEOT;406;SLTD-SRDT-ST2.0-GDI-STDT-SV2.1-TD-SVDT;Kit de fuelle homocinetica lado rueda semieje;1.945,00;1.440,00;2023-05-04
5982;FUELLE;1576;;PEUGEOT;406;;Kit de fuelle lado caja semieje;1.865,00;1.380,00;2023-05-04
5983;FUELLE;1553;;PEUGEOT;406;;Kit de fuelle lado rueda semieje;2.050,00;1.520,00;2023-05-04
5984;FUELLE;1561;;PEUGEOT;406;SLTD-SRDT-ST2.0-GDI-STDT-SV2.1-TD-SVDT;Kit de fuelle triceta lado caja semieje;1.865,00;1.380,00;2023-05-04
5985;FUELLE;1589;;PEUGEOT;408;;Kit de fuelle homocinetica lado rueda semieje;2.050,00;1.520,00;2023-05-04
5986;FUELLE;1302;;PEUGEOT;504;lado derecho;Capuchon de precap;1.350,00;1.000,00;2023-05-04
5987;FUELLE;1427;;PEUGEOT;504;ambos lados;Fuelle de cremallera mecanica;1.015,00;750,00;2023-05-04
5988;FUELLE;1403;;PEUGEOT;504;GR;Fuelle de direccion hidraulica y mecanica;1.040,00;770,00;2023-05-04
5989;FUELLE;1302;;PEUGEOT;505;lado derecho;Capuchon de precap;1.350,00;1.000,00;2023-05-04
5990;FUELLE;1402;;PEUGEOT;505;lado derecho;Fuelle de direccion hidraulica;1.000,00;740,00;2023-05-04
5991;FUELLE;1403;;PEUGEOT;505;lado izquierdo;Fuelle de direccion hidraulica;1.040,00;770,00;2023-05-04
5992;FUELLE;1557/2;;PEUGEOT;505;i;Kit de fuelle triceta ambos lados semieje;4.010,00;2.970,00;2023-05-04
5993;FUELLE;1557;;PEUGEOT;505;i;Kit de fuelle triceta lado rueda semieje;1.565,00;1.160,00;2023-05-04
5994;FUELLE;1562;;PEUGEOT;605;SVDT;Kit de fuelle homocinetica lado rueda semieje;1.945,00;1.440,00;2023-05-04
5995;FUELLE;1553;;PEUGEOT;605;;Kit de fuelle lado rueda semieje;2.050,00;1.520,00;2023-05-04
5996;FUELLE;1543;;PEUGEOT;605;caja de 5ta;Kit de fuelle triceta lado caja semieje;1.825,00;1.350,00;2023-05-04
5997;FUELLE;1561;;PEUGEOT;605;SVDT;Kit de fuelle triceta lado caja semieje;1.865,00;1.380,00;2023-05-04
5998;FUELLE;1543/1;;PEUGEOT;605;caja 5ta;Kit de fuelle triceta lado caja semieje c/ranura;1.825,00;1.350,00;2023-05-04
5999;FUELLE;1562;;PEUGEOT;806;ST-HDI-SVDT-TD;Kit de fuelle homocinetica lado rueda semieje;1.945,00;1.440,00;2023-05-04
6000;FUELLE;1543;;PEUGEOT;806;ST-SR;Kit de fuelle triceta lado caja semieje;1.825,00;1.350,00;2023-05-04
6001;FUELLE;1561;;PEUGEOT;806;ST-HDI-SVDT-TD;Kit de fuelle triceta lado caja semieje;1.865,00;1.380,00;2023-05-04
6002;FUELLE;1543/1;;PEUGEOT;806;ST-SR;Kit de fuelle triceta lado caja semieje c/ranura;1.825,00;1.350,00;2023-05-04
6003;FUELLE;1416;;PEUGEOT;Boxer;lado unico;Fuelle de direccion hidraulica y mecanica;1.000,00;740,00;2023-05-04
6004;FUELLE;1553;;PEUGEOT;Boxer;FDT-FD 2.5;Kit de fuelle homocinetica lado rueda semieje;2.050,00;1.520,00;2023-05-04
6005;FUELLE;1592/1;;PEUGEOT;Boxer;con trebol;Kit de fuelle lado caja grueso semieje;2.755,00;2.040,00;2023-05-04
6006;FUELLE;1548;;PEUGEOT;Boxer;;Kit de fuelle lado caja semieje;2.080,00;1.540,00;2023-05-04
6007;FUELLE;1549;;PEUGEOT;Boxer;;Kit de fuelle lado rueda semieje;2.080,00;1.540,00;2023-05-04
6008;FUELLE;1581;;PEUGEOT;Boxer;;Kit de fuelle lado rueda semieje;2.580,00;1.910,00;2023-05-04
6009;FUELLE;1543;;PEUGEOT;Boxer;modelo 1.9;Kit de fuelle triceta lado caja semieje ;1.825,00;1.350,00;2023-05-04
6010;FUELLE;1543/1;;PEUGEOT;Boxer;modelo 1.9;Kit de fuelle triceta lado caja semieje c/ranura ;1.825,00;1.350,00;2023-05-04
6011;FUELLE;1524;;PEUGEOT;Boxer;FTD-FD2.5;kit de fuelle triceta lado caja semieje modelo ;1.580,00;1.170,00;2023-05-04
6012;FUELLE;1562;;PEUGEOT;Express;Diesel 1.9;Kit de fuelle homocinetica lado rueda semieje;1.945,00;1.440,00;2023-05-04
6013;FUELLE;1561;;PEUGEOT;Express;Diesel 1.9;Kit de fuelle triceta lado caja semieje;1.865,00;1.380,00;2023-05-04
6014;FUELLE;1300;;PEUGEOT;Partner;lado derecho;Capuchon de precap;1.015,00;750,00;2023-05-04
6015;FUELLE;1402;;PEUGEOT;Partner;lado derecho;Fuelle de direccion hidraulica;1.000,00;740,00;2023-05-04
6016;FUELLE;1403;;PEUGEOT;Partner;lado izquierdo;Fuelle de direccion hidraulica y mecanica;1.040,00;770,00;2023-05-04
6017;FUELLE;1562;;PEUGEOT;Partner;Diesel 1.9;Kit de fuelle homocinetica lado rueda semieje;1.945,00;1.440,00;2023-05-04
6018;FUELLE;1542;;PEUGEOT;Partner;modelo 1.8;Kit de fuelle homocinetica lado rueda semieje ;1.865,00;1.380,00;2023-05-04
6019;FUELLE;1587/1;;PEUGEOT;Partner;con trebol;Kit de fuelle lado caja corto semieje;1.945,00;1.440,00;2023-05-04
6020;FUELLE;1584/1;;PEUGEOT;Partner;con trebol;Kit de fuelle lado caja fino semieje;1.945,00;1.440,00;2023-05-04
6021;FUELLE;1585/1;;PEUGEOT;Partner;con trebol;Kit de fuelle lado caja grueso semieje;2.320,00;1.720,00;2023-05-04
6022;FUELLE;1561;;PEUGEOT;Partner;Diesel 1.9;Kit de fuelle triceta lado caja semieje;1.865,00;1.380,00;2023-05-04
6023;FUELLE;1543;;PEUGEOT;Partner;modelo 1.8;Kit de fuelle triceta lado caja semieje ;1.825,00;1.350,00;2023-05-04
6024;FUELLE;1543/1;;PEUGEOT;Partner;modelo 1.8;Kit de fuelle triceta lado caja semieje c/ranura ;1.825,00;1.350,00;2023-05-04
6025;FUELLE;1435;;RENAULT;Clio;ambos lados;Almohadilla de cremallera;420,00;310,00;2023-05-04
6026;FUELLE;1414;;RENAULT;Clio;ambos lados;Fuelle de cremallera mecanica;1.000,00;740,00;2023-05-04
6027;FUELLE;1404;;RENAULT;Clio;ambos lados;Fuelle de direccion hidraulica;1.015,00;750,00;2023-05-04
6028;FUELLE;1568;;RENAULT;Clio;RL-RN-RSI;Kit de fuelle homocinetica lado rueda semieje;1.825,00;1.350,00;2023-05-04
6029;FUELLE;1570;;RENAULT;Clio;;Kit de fuelle lado caja corto izquierdo semieje;1.890,00;1.400,00;2023-05-04
6030;FUELLE;1566/1;;RENAULT;Clio;con trebol;Kit de fuelle lado caja largo derecho semieje;1.945,00;1.440,00;2023-05-04
6031;FUELLE;1574/1;;RENAULT;Clio;con trebol;Kit de fuelle lado caja semieje;1.865,00;1.380,00;2023-05-04
6032;FUELLE;1545;;RENAULT;Clio;RL-RN-RSI;Kit de fuelle lado rueda semieje;2.050,00;1.520,00;2023-05-04
6033;FUELLE;1567;;RENAULT;Clio;;kit de fuelle lado rueda semieje;2.050,00;1.520,00;2023-05-04
6034;FUELLE;1575;;RENAULT;Clio;;Kit de fuelle lado rueda semieje;1.825,00;1.350,00;2023-05-04
6035;FUELLE;1526;;RENAULT;Clio;RL-RN-RSI;Kit de fuelle triceta lado caja c/ruleman semieje;1.890,00;1.400,00;2023-05-04
6036;FUELLE;1527;;RENAULT;Clio;RL-RN-RSI;kit de fuelle triceta lado caja largo der. Semieje;1.825,00;1.350,00;2023-05-04
6037;FUELLE;1536;;RENAULT;Clio;RL-RN-RSI ;Kit de fuelle triceta lado caja largo der. Semieje;1.825,00;1.350,00;2023-05-04
6038;FUELLE;1546;;RENAULT;Clio;RL-RN-RDI;Kit de fuelle triceta lado caja largo der. Semieje;1.825,00;1.350,00;2023-05-04
6039;FUELLE;1425;;RENAULT;Clio II;ambos lados;Fuelle de direccion hidraulica y mecanica;945,00;700,00;2023-05-04
6040;FUELLE;1579;;RENAULT;Clio II;;Kit de fuelle lado caja corto semieje;1.595,00;1.180,00;2023-05-04
